Product_ID,Category,Current_Price,Competitor_Price,Demand_Level,Season,Day_of_Week,Units_Sold,Stock,Cost_per_Unit,Profit,Price_Diff,Price_Ratio,Price_Demand_Interaction,Log_Current_Price,Log_Competitor_Price
P5567,Beauty,895.87,1152.34,High,Monsoon,Friday,486,505,684.84,102560.58,-256.47,0.78,2687.61,6.8,7.05
P5568,Electronics,743.8,576.69,High,Autumn,Thursday,406,489,423.75,129940.3,167.11,1.29,2231.4,6.61,6.36
P5569,Electronics,1056.46,815.18,Medium,Monsoon,Thursday,104,652,770.75,29713.84,241.28,1.3,2112.92,6.96,6.7
P5570,Electronics,644.43,831.46,Low,Spring,Tuesday,289,499,367.83,79937.4,-187.03,0.78,644.43,6.47,6.72
P5571,Clothing,1391.42,398.18,Low,Festival,Wednesday,244,10,1045.65,84367.88,993.24,3.49,1391.42,7.24,5.99
P5572,Home Appliances,1734.71,52.56,Low,Autumn,Tuesday,288,18,1190.72,156669.12,1682.15,33.0,1734.71,7.46,3.98
P5573,Books,632.78,1713.65,High,Spring,Monday,367,889,491.93,51691.95,-1080.87,0.37,1898.34,6.45,7.45
P5574,Sports,426.32,1444.25,High,Autumn,Tuesday,273,850,290.85,36983.31,-1017.93,0.3,1278.96,6.06,7.28
P5575,Books,276.55,1396.55,Medium,Spring,Tuesday,120,389,153.92,14715.6,-1120.0,0.2,553.1,5.63,7.24
P5576,Clothing,1251.7,1115.69,Medium,Monsoon,Saturday,338,853,665.53,198125.46,136.01,1.12,2503.4,7.13,7.02
P5577,Books,915.52,1416.89,High,Monsoon,Thursday,440,906,555.93,158219.6,-501.37,0.65,2746.56,6.82,7.26
P5578,Clothing,416.63,1874.59,Low,Festival,Monday,259,153,312.77,26899.74,-1457.96,0.22,416.63,6.03,7.54
P5579,Books,1323.62,1348.06,Low,Monsoon,Saturday,70,871,736.37,41107.5,-24.44,0.98,1323.62,7.19,7.21
P5580,Electronics,339.54,566.93,Low,Winter,Monday,433,849,191.87,63941.11,-227.39,0.6,339.54,5.83,6.34
P5581,Toys,1130.89,1162.59,Low,Spring,Tuesday,183,311,867.77,48150.96,-31.7,0.97,1130.89,7.03,7.06
P5582,Electronics,1077.94,912.53,Medium,Spring,Saturday,461,659,595.08,222598.46,165.41,1.18,2155.88,6.98,6.82
P5583,Electronics,1481.74,1135.02,Medium,Autumn,Saturday,247,426,941.38,133468.92,346.72,1.31,2963.48,7.3,7.04
P5584,Beauty,157.46,1059.34,High,Festival,Monday,118,879,99.13,6882.94,-901.88,0.15,472.38,5.07,6.97
P5585,Beauty,1781.35,1724.61,Medium,Summer,Monday,31,818,904.15,27193.2,56.74,1.03,3562.7,7.49,7.45
P5586,Books,1420.83,1321.01,Low,Monsoon,Friday,465,188,964.18,212342.25,99.82,1.08,1420.83,7.26,7.19
P5587,Clothing,471.45,418.08,High,Summer,Sunday,149,287,327.82,21400.87,53.37,1.13,1414.35,6.16,6.04
P5588,Electronics,407.64,172.88,Medium,Winter,Monday,16,153,231.24,2822.4,234.76,2.36,815.28,6.01,5.16
P5589,Books,891.74,877.51,Medium,Festival,Saturday,273,348,493.25,108787.77,14.23,1.02,1783.48,6.79,6.78
P5590,Beauty,1644.25,80.44,Medium,Spring,Wednesday,352,468,1117.17,185532.16,1563.81,20.44,3288.5,7.41,4.4
P5591,Toys,1693.75,670.68,Medium,Summer,Monday,385,711,1293.29,154177.1,1023.07,2.53,3387.5,7.44,6.51
P5592,Sports,1064.89,767.64,Medium,Winter,Thursday,368,958,718.46,127486.24,297.25,1.39,2129.78,6.97,6.64
P5593,Books,1728.58,782.4,Low,Festival,Friday,102,340,1115.72,62511.72,946.18,2.21,1728.58,7.46,6.66
P5594,Toys,60.62,1959.73,Low,Winter,Thursday,72,279,38.31,1606.32,-1899.11,0.03,60.62,4.12,7.58
P5595,Sports,118.59,642.61,Low,Monsoon,Sunday,193,196,74.53,8503.58,-524.02,0.18,118.59,4.78,6.47
P5596,Home Appliances,1828.05,567.19,Medium,Summer,Thursday,322,675,1158.07,215733.56,1260.86,3.22,3656.1,7.51,6.34
P5597,Books,1561.9,302.29,High,Autumn,Wednesday,111,181,1025.78,59509.32,1259.61,5.17,4685.7,7.35,5.71
P5598,Books,928.88,1046.47,Low,Autumn,Friday,293,413,706.86,65051.86,-117.59,0.89,928.88,6.84,6.95
P5599,Home Appliances,1519.54,349.66,Low,Festival,Sunday,408,477,923.48,243192.48,1169.88,4.35,1519.54,7.33,5.86
P5600,Home Appliances,1913.5,1251.77,Medium,Winter,Tuesday,347,256,961.29,330416.87,661.73,1.53,3827.0,7.56,7.13
P5601,Books,1555.57,352.56,High,Spring,Saturday,340,910,819.86,250141.4,1203.01,4.41,4666.71,7.35,5.87
P5602,Home Appliances,1692.62,1174.51,Low,Summer,Saturday,367,970,1026.83,244344.93,518.11,1.44,1692.62,7.43,7.07
P5603,Electronics,1533.18,1661.23,Low,Autumn,Monday,318,532,1127.96,128859.96,-128.05,0.92,1533.18,7.34,7.42
P5604,Sports,378.01,132.92,High,Autumn,Saturday,277,568,251.57,35023.88,245.09,2.84,1134.03,5.94,4.9
P5605,Sports,1675.47,868.51,Medium,Winter,Wednesday,106,787,1057.73,65480.44,806.96,1.93,3350.94,7.42,6.77
P5606,Sports,430.46,949.05,High,Autumn,Saturday,37,838,312.7,4357.12,-518.59,0.45,1291.38,6.07,6.86
P5607,Electronics,1790.59,1592.59,Medium,Winter,Wednesday,291,120,1289.96,145683.33,198.0,1.12,3581.18,7.49,7.37
P5608,Clothing,944.37,962.44,Low,Summer,Tuesday,422,997,714.85,96857.44,-18.07,0.98,944.37,6.85,6.87
P5609,Home Appliances,1370.1,1156.69,High,Winter,Wednesday,181,822,974.24,71650.66,213.41,1.18,4110.3,7.22,7.05
P5610,Toys,1019.62,1592.85,High,Autumn,Tuesday,143,312,757.73,37450.27,-573.23,0.64,3058.86,6.93,7.37
P5611,Home Appliances,233.28,1141.53,Low,Winter,Tuesday,114,939,160.57,8288.94,-908.25,0.2,233.28,5.46,7.04
P5612,Books,616.91,748.68,Low,Autumn,Tuesday,238,895,393.08,53271.54,-131.77,0.82,616.91,6.43,6.62
P5613,Beauty,1968.28,217.39,Medium,Monsoon,Wednesday,426,918,1151.13,348105.9,1750.89,9.05,3936.56,7.59,5.39
P5614,Sports,1923.39,1473.34,Low,Festival,Sunday,94,482,1254.52,62873.78,450.05,1.31,1923.39,7.56,7.3
P5615,Home Appliances,674.95,1748.72,Low,Autumn,Tuesday,260,800,444.07,60028.8,-1073.77,0.39,674.95,6.52,7.47
P5616,Toys,1992.78,1941.63,High,Autumn,Sunday,107,301,1025.98,103447.6,51.15,1.03,5978.34,7.6,7.57
P5617,Books,1698.82,1856.87,Medium,Autumn,Wednesday,244,968,1075.52,152085.2,-158.05,0.91,3397.64,7.44,7.53
P5618,Electronics,1241.37,1604.96,Low,Festival,Friday,423,261,956.92,120322.35,-363.59,0.77,1241.37,7.12,7.38
P5619,Clothing,128.24,1304.77,High,Monsoon,Tuesday,335,597,75.11,17798.55,-1176.53,0.1,384.72,4.86,7.17
P5620,Electronics,1807.82,1573.85,Low,Spring,Wednesday,23,184,1097.85,16329.31,233.97,1.15,1807.82,7.5,7.36
P5621,Toys,1136.99,892.56,Low,Autumn,Wednesday,361,118,877.0,93856.39,244.43,1.27,1136.99,7.04,6.8
P5622,Books,1743.53,1209.81,Low,Spring,Sunday,271,971,1138.12,164066.11,533.72,1.44,1743.53,7.46,7.1
P5623,Sports,1677.14,729.96,Low,Summer,Wednesday,474,349,1251.96,201535.32,947.18,2.3,1677.14,7.43,6.59
P5624,Home Appliances,1674.36,687.08,Medium,Monsoon,Monday,140,857,1034.61,89565.0,987.28,2.44,3348.72,7.42,6.53
P5625,Books,1411.44,1525.55,High,Winter,Sunday,466,23,739.48,313133.36,-114.11,0.93,4234.32,7.25,7.33
P5626,Clothing,618.26,935.17,High,Spring,Sunday,454,702,355.42,119329.36,-316.91,0.66,1854.78,6.43,6.84
P5627,Electronics,705.51,463.71,Low,Monsoon,Monday,384,331,382.63,123985.92,241.8,1.52,705.51,6.56,6.14
P5628,Clothing,651.51,443.78,High,Summer,Tuesday,82,954,466.49,15171.64,207.73,1.47,1954.53,6.48,6.1
P5629,Clothing,89.09,1725.39,Low,Monsoon,Saturday,377,793,51.95,14001.78,-1636.3,0.05,89.09,4.5,7.45
P5630,Toys,1186.01,1371.63,High,Winter,Friday,498,973,681.78,251106.54,-185.62,0.86,3558.03,7.08,7.22
P5631,Toys,1412.73,1114.79,Medium,Autumn,Saturday,438,52,1086.85,142735.44,297.94,1.27,2825.46,7.25,7.02
P5632,Home Appliances,1715.04,831.83,Medium,Autumn,Tuesday,344,470,1280.32,149543.68,883.21,2.06,3430.08,7.45,6.72
P5633,Toys,323.32,890.09,High,Autumn,Thursday,422,111,215.17,45639.3,-566.77,0.36,969.96,5.78,6.79
P5634,Toys,1111.16,162.0,Low,Festival,Thursday,156,634,615.25,77361.96,949.16,6.86,1111.16,7.01,5.09
P5635,Books,65.62,937.07,Low,Festival,Friday,335,714,39.06,8897.6,-871.45,0.07,65.62,4.2,6.84
P5636,Sports,235.43,1601.14,Low,Festival,Sunday,19,18,167.52,1290.29,-1365.71,0.15,235.43,5.47,7.38
P5637,Home Appliances,155.71,806.57,Low,Festival,Friday,69,158,100.8,3788.79,-650.86,0.19,155.71,5.05,6.69
P5638,Books,1464.68,797.98,Medium,Summer,Friday,448,347,894.15,255597.44,666.7,1.84,2929.36,7.29,6.68
P5639,Sports,208.07,80.65,Low,Monsoon,Monday,132,233,107.71,13247.52,127.42,2.58,208.07,5.34,4.4
P5640,Clothing,1447.08,942.78,Low,Summer,Monday,256,119,993.26,116177.92,504.3,1.53,1447.08,7.28,6.85
P5641,Books,536.77,99.41,Low,Autumn,Thursday,209,363,379.03,32967.66,437.36,5.4,536.77,6.29,4.61
P5642,Beauty,1761.54,1162.18,Low,Winter,Friday,10,93,1189.72,5718.2,599.36,1.52,1761.54,7.47,7.06
P5643,Books,1635.64,1038.23,Medium,Festival,Wednesday,140,564,1272.76,50803.2,597.41,1.58,3271.28,7.4,6.95
P5644,Toys,1917.77,1688.02,High,Monsoon,Saturday,453,75,1251.56,301793.13,229.75,1.14,5753.31,7.56,7.43
P5645,Sports,1773.34,1184.47,High,Winter,Thursday,135,397,917.35,115558.65,588.87,1.5,5320.02,7.48,7.08
P5646,Home Appliances,1869.99,680.68,Low,Summer,Friday,255,900,1158.8,181353.45,1189.31,2.75,1869.99,7.53,6.52
P5647,Home Appliances,1724.55,1056.65,Low,Festival,Wednesday,300,630,1366.7,107355.0,667.9,1.63,1724.55,7.45,6.96
P5648,Sports,1402.09,1414.43,High,Summer,Friday,407,623,1076.31,132592.46,-12.34,0.99,4206.27,7.25,7.26
P5649,Toys,382.01,233.23,Medium,Summer,Sunday,258,144,266.47,29809.32,148.78,1.64,764.02,5.95,5.46
P5650,Electronics,579.83,1261.09,Medium,Spring,Tuesday,94,95,320.85,24344.12,-681.26,0.46,1159.66,6.36,7.14
P5651,Books,464.82,1837.42,Medium,Monsoon,Wednesday,372,93,275.19,70542.36,-1372.6,0.25,929.64,6.14,7.52
P5652,Toys,1226.99,633.3,Medium,Summer,Sunday,241,963,843.5,92421.09,593.69,1.94,2453.98,7.11,6.45
P5653,Beauty,1032.06,1271.92,Medium,Autumn,Saturday,237,236,683.87,82521.03,-239.86,0.81,2064.12,6.94,7.15
P5654,Clothing,1740.81,1651.59,Medium,Summer,Tuesday,165,269,1157.73,96208.2,89.22,1.05,3481.62,7.46,7.41
P5655,Sports,1907.71,1048.02,Medium,Festival,Sunday,325,901,973.94,303475.25,859.69,1.82,3815.42,7.55,6.96
P5656,Books,839.48,1450.06,Medium,Autumn,Monday,148,29,524.5,46617.04,-610.58,0.58,1678.96,6.73,7.28
P5657,Home Appliances,1037.38,656.47,Medium,Summer,Thursday,218,44,810.18,49529.6,380.91,1.58,2074.76,6.95,6.49
P5658,Clothing,1944.46,646.81,Low,Autumn,Friday,428,874,1281.28,283841.04,1297.65,3.01,1944.46,7.57,6.47
P5659,Electronics,588.67,1351.79,Medium,Summer,Thursday,108,764,385.26,21968.28,-763.12,0.44,1177.34,6.38,7.21
P5660,Beauty,1595.16,1425.55,Low,Monsoon,Saturday,231,452,995.15,138602.31,169.61,1.12,1595.16,7.38,7.26
P5661,Home Appliances,489.22,1877.17,High,Autumn,Friday,70,990,355.2,9381.4,-1387.95,0.26,1467.66,6.19,7.54
P5662,Sports,1378.85,488.44,Low,Winter,Tuesday,221,950,918.11,101823.54,890.41,2.82,1378.85,7.23,6.19
P5663,Books,544.55,963.02,High,Spring,Wednesday,74,279,433.13,8245.08,-418.47,0.57,1633.65,6.3,6.87
P5664,Sports,1773.28,538.5,Low,Autumn,Wednesday,179,744,1373.66,71531.98,1234.78,3.29,1773.28,7.48,6.29
P5665,Clothing,1144.88,206.18,High,Festival,Friday,80,415,842.54,24187.2,938.7,5.55,3434.64,7.04,5.33
P5666,Books,412.57,836.3,Low,Spring,Tuesday,354,517,326.57,30444.0,-423.73,0.49,412.57,6.02,6.73
P5667,Toys,487.52,779.46,Low,Spring,Friday,159,313,259.32,36283.8,-291.94,0.63,487.52,6.19,6.66
P5668,Electronics,1013.01,577.35,High,Summer,Friday,356,679,695.33,113094.08,435.66,1.75,3039.03,6.92,6.36
P5669,Toys,1925.12,629.14,Medium,Autumn,Sunday,169,294,1498.3,72132.58,1295.98,3.06,3850.24,7.56,6.45
P5670,Toys,1550.8,752.8,Medium,Monsoon,Friday,314,557,1008.79,170191.14,798.0,2.06,3101.6,7.35,6.63
P5671,Sports,1002.2,1978.23,Medium,Spring,Wednesday,389,819,578.5,164819.3,-976.03,0.51,2004.4,6.91,7.59
P5672,Clothing,708.55,1576.77,Medium,Festival,Saturday,161,38,458.42,40270.93,-868.22,0.45,1417.1,6.56,7.36
P5673,Electronics,1121.07,189.23,Medium,Monsoon,Friday,427,400,775.77,147443.1,931.84,5.92,2242.14,7.02,5.25
P5674,Books,1509.3,1751.21,Low,Monsoon,Wednesday,403,425,1146.76,146103.62,-241.91,0.86,1509.3,7.32,7.47
P5675,Books,1578.66,1284.94,Medium,Festival,Monday,32,918,1125.1,14513.92,293.72,1.23,3157.32,7.36,7.16
P5676,Beauty,682.99,1786.66,Low,Festival,Tuesday,121,776,394.4,34919.39,-1103.67,0.38,682.99,6.53,7.49
P5677,Home Appliances,1456.26,716.33,High,Summer,Monday,215,918,1015.26,94815.0,739.93,2.03,4368.78,7.28,6.58
P5678,Beauty,1332.69,955.81,Medium,Winter,Friday,3,959,709.72,1868.91,376.88,1.39,2665.38,7.2,6.86
P5679,Beauty,1920.27,1797.64,Medium,Autumn,Wednesday,385,151,1497.51,162762.6,122.63,1.07,3840.54,7.56,7.49
P5680,Books,1865.63,581.52,Medium,Spring,Tuesday,228,655,1379.95,110735.04,1284.11,3.21,3731.26,7.53,6.37
P5681,Sports,1589.29,1835.23,Medium,Autumn,Thursday,425,665,1260.87,139578.5,-245.94,0.87,3178.58,7.37,7.52
P5682,Toys,1460.62,1665.57,Low,Monsoon,Tuesday,476,818,750.13,338193.24,-204.95,0.88,1460.62,7.29,7.42
P5683,Clothing,584.38,1962.09,Low,Spring,Tuesday,48,957,330.19,12201.12,-1377.71,0.3,584.38,6.37,7.58
P5684,Toys,1699.63,682.3,Low,Summer,Friday,167,889,1231.84,78120.93,1017.33,2.49,1699.63,7.44,6.53
P5685,Toys,883.64,509.72,High,Autumn,Sunday,389,350,626.64,99973.0,373.92,1.73,2650.92,6.79,6.24
P5686,Electronics,580.87,695.19,Low,Summer,Monday,333,254,334.77,81951.3,-114.32,0.84,580.87,6.37,6.55
P5687,Books,799.11,1911.57,Medium,Summer,Monday,11,775,474.71,3568.4,-1112.46,0.42,1598.22,6.68,7.56
P5688,Clothing,1680.07,699.49,High,Autumn,Thursday,238,885,863.36,194376.98,980.58,2.4,5040.21,7.43,6.55
P5689,Sports,339.83,1152.16,High,Autumn,Friday,278,921,221.0,33034.74,-812.33,0.29,1019.49,5.83,7.05
P5690,Electronics,939.51,837.17,Medium,Spring,Tuesday,241,14,723.62,52029.49,102.34,1.12,1879.02,6.85,6.73
P5691,Home Appliances,1010.1,822.63,Medium,Monsoon,Sunday,471,929,604.79,190901.01,187.47,1.23,2020.2,6.92,6.71
P5692,Sports,121.43,427.09,Medium,Monsoon,Saturday,192,948,83.91,7203.84,-305.66,0.28,242.86,4.81,6.06
P5693,Beauty,431.7,1097.31,Medium,Festival,Monday,12,458,343.19,1062.12,-665.61,0.39,863.4,6.07,7.0
P5694,Sports,1662.15,1706.34,Low,Summer,Monday,53,275,1282.94,20098.13,-44.19,0.97,1662.15,7.42,7.44
P5695,Sports,1670.0,146.5,High,Monsoon,Wednesday,55,500,957.3,39198.5,1523.5,11.4,5010.0,7.42,4.99
P5696,Toys,620.21,1783.99,Medium,Winter,Tuesday,309,248,330.17,89622.36,-1163.78,0.35,1240.42,6.43,7.49
P5697,Sports,1756.05,1347.67,Low,Spring,Friday,21,259,1332.55,8893.5,408.38,1.3,1756.05,7.47,7.21
P5698,Beauty,1554.98,1252.64,Medium,Spring,Monday,19,964,1013.96,10279.38,302.34,1.24,3109.96,7.35,7.13
P5699,Beauty,864.92,1270.51,Low,Festival,Sunday,453,300,545.93,144502.47,-405.59,0.68,864.92,6.76,7.15
P5700,Books,1509.39,627.73,Medium,Festival,Friday,344,552,1044.41,159953.12,881.66,2.4,3018.78,7.32,6.44
P5701,Sports,1924.6,859.53,Medium,Summer,Tuesday,350,641,1191.82,256473.0,1065.07,2.24,3849.2,7.56,6.76
P5702,Toys,944.99,1608.62,Medium,Spring,Tuesday,456,88,590.22,161775.12,-663.63,0.59,1889.98,6.85,7.38
P5703,Sports,514.93,647.44,Low,Spring,Monday,322,916,374.76,45134.74,-132.51,0.8,514.93,6.25,6.47
P5704,Home Appliances,1886.54,966.54,Medium,Winter,Thursday,315,530,1328.14,175896.0,920.0,1.95,3773.08,7.54,6.87
P5705,Home Appliances,1227.3,88.28,Low,Summer,Friday,433,459,909.44,137633.38,1139.02,13.9,1227.3,7.11,4.49
P5706,Toys,255.27,1480.44,Low,Summer,Friday,482,565,199.6,26832.94,-1225.17,0.17,255.27,5.55,7.3
P5707,Books,1166.73,864.52,High,Monsoon,Wednesday,59,893,743.71,24958.18,302.21,1.35,3500.19,7.06,6.76
P5708,Books,1026.13,1074.45,Low,Festival,Sunday,151,743,651.37,56588.76,-48.32,0.96,1026.13,6.93,6.98
P5709,Beauty,1718.4,273.64,Low,Monsoon,Tuesday,259,153,1157.98,145148.78,1444.76,6.28,1718.4,7.45,5.62
P5710,Beauty,1084.86,1983.84,Low,Summer,Tuesday,440,129,666.71,183986.0,-898.98,0.55,1084.86,6.99,7.59
P5711,Electronics,547.7,639.81,Low,Winter,Monday,372,953,348.8,73990.8,-92.11,0.86,547.7,6.31,6.46
P5712,Toys,1367.51,1288.23,Low,Summer,Monday,58,574,792.53,33348.84,79.28,1.06,1367.51,7.22,7.16
P5713,Sports,1108.02,1183.41,High,Monsoon,Monday,216,586,637.76,101576.16,-75.39,0.94,3324.06,7.01,7.08
P5714,Clothing,504.44,1580.93,Medium,Autumn,Wednesday,62,185,348.49,9668.9,-1076.49,0.32,1008.88,6.23,7.37
P5715,Toys,1168.57,622.98,High,Autumn,Sunday,146,79,906.59,38249.08,545.59,1.88,3505.71,7.06,6.44
P5716,Electronics,1651.99,1524.06,High,Winter,Thursday,445,823,899.2,334991.55,127.93,1.08,4955.97,7.41,7.33
P5717,Beauty,105.71,795.88,Medium,Festival,Monday,382,642,70.35,13507.52,-690.17,0.13,211.42,4.67,6.68
P5718,Toys,1280.16,851.76,Low,Spring,Monday,239,898,705.31,137389.15,428.4,1.5,1280.16,7.16,6.75
P5719,Toys,731.69,1361.79,Medium,Summer,Saturday,293,212,501.59,67419.3,-630.1,0.54,1463.38,6.6,7.22
P5720,Beauty,620.71,1579.36,Low,Monsoon,Sunday,182,810,372.58,45159.66,-958.65,0.39,620.71,6.43,7.37
P5721,Electronics,815.55,1350.39,Medium,Festival,Monday,369,189,536.72,102888.27,-534.84,0.6,1631.1,6.71,7.21
P5722,Beauty,716.94,1804.77,High,Monsoon,Wednesday,95,602,424.41,27790.35,-1087.83,0.4,2150.82,6.58,7.5
P5723,Books,1672.87,606.06,Low,Festival,Friday,78,576,984.06,53727.18,1066.81,2.76,1672.87,7.42,6.41
P5724,Sports,585.86,1806.2,High,Summer,Thursday,449,700,407.15,80240.79,-1220.34,0.32,1757.58,6.37,7.5
P5725,Beauty,1479.65,305.18,Low,Spring,Friday,142,619,942.65,76254.0,1174.47,4.85,1479.65,7.3,5.72
P5726,Electronics,233.42,1336.08,Medium,Summer,Saturday,105,119,126.35,11242.35,-1102.66,0.17,466.84,5.46,7.2
P5727,Home Appliances,1905.22,1117.88,Medium,Spring,Tuesday,261,433,1423.96,125608.86,787.34,1.7,3810.44,7.55,7.02
P5728,Books,1263.52,1014.54,Medium,Monsoon,Tuesday,95,674,935.5,31161.9,248.98,1.25,2527.04,7.14,6.92
P5729,Home Appliances,1428.1,656.28,Medium,Winter,Monday,223,968,789.74,142354.28,771.82,2.18,2856.2,7.26,6.49
P5730,Clothing,631.18,1032.28,Medium,Spring,Saturday,478,512,410.09,105681.02,-401.1,0.61,1262.36,6.45,6.94
P5731,Beauty,853.59,365.46,High,Festival,Friday,484,415,549.55,147155.36,488.13,2.34,2560.77,6.75,5.9
P5732,Books,486.37,770.18,High,Winter,Wednesday,190,995,339.58,27890.1,-283.81,0.63,1459.11,6.19,6.65
P5733,Sports,1868.45,242.43,Low,Monsoon,Thursday,129,646,1299.63,73377.78,1626.02,7.71,1868.45,7.53,5.49
P5734,Beauty,1001.8,1165.1,High,Autumn,Sunday,319,100,548.63,144561.23,-163.3,0.86,3005.4,6.91,7.06
P5735,Sports,1279.37,236.75,Low,Winter,Friday,195,303,917.17,70629.0,1042.62,5.4,1279.37,7.15,5.47
P5736,Toys,1481.83,362.67,Low,Spring,Saturday,20,402,1141.53,6806.0,1119.16,4.09,1481.83,7.3,5.9
P5737,Home Appliances,773.66,216.66,High,Winter,Saturday,299,46,453.7,95668.04,557.0,3.57,2320.98,6.65,5.38
P5738,Books,1454.2,793.56,High,Monsoon,Sunday,240,526,957.7,119160.0,660.64,1.83,4362.6,7.28,6.68
P5739,Sports,1368.19,1691.82,Low,Winter,Friday,235,859,977.42,91830.95,-323.63,0.81,1368.19,7.22,7.43
P5740,Electronics,1426.04,1818.45,High,Monsoon,Thursday,85,671,931.91,42001.05,-392.41,0.78,4278.12,7.26,7.51
P5741,Sports,1004.0,190.18,High,Autumn,Friday,94,887,673.22,31093.32,813.82,5.28,3012.0,6.91,5.25
P5742,Electronics,796.73,1287.37,High,Spring,Friday,42,917,519.71,11634.84,-490.64,0.62,2390.19,6.68,7.16
P5743,Beauty,483.06,1384.55,Medium,Festival,Thursday,364,325,318.66,59841.6,-901.49,0.35,966.12,6.18,7.23
P5744,Books,1658.02,1090.85,Medium,Winter,Wednesday,350,181,975.56,238861.0,567.17,1.52,3316.04,7.41,7.0
P5745,Sports,1236.28,1350.62,Low,Summer,Sunday,453,415,942.34,133154.82,-114.34,0.92,1236.28,7.12,7.21
P5746,Clothing,916.49,505.7,High,Festival,Saturday,74,271,611.03,22604.04,410.79,1.81,2749.47,6.82,6.23
P5747,Sports,1890.79,1004.81,Low,Winter,Thursday,472,493,1435.62,214840.24,885.98,1.88,1890.79,7.55,6.91
P5748,Clothing,143.29,812.21,High,Festival,Monday,365,36,87.69,20294.0,-668.92,0.18,429.87,4.97,6.7
P5749,Books,1707.84,224.93,Medium,Summer,Monday,115,504,1012.6,79952.6,1482.91,7.59,3415.68,7.44,5.42
P5750,Sports,1995.29,1269.84,High,Festival,Monday,423,64,1428.67,239680.26,725.45,1.57,5985.87,7.6,7.15
P5751,Electronics,1779.54,1015.67,High,Festival,Monday,190,920,1292.79,92482.5,763.87,1.75,5338.62,7.48,6.92
P5752,Sports,1630.35,586.59,High,Summer,Sunday,432,841,1041.92,254201.76,1043.76,2.78,4891.05,7.4,6.38
P5753,Home Appliances,779.9,973.69,Medium,Summer,Tuesday,125,258,597.48,22802.5,-193.79,0.8,1559.8,6.66,6.88
P5754,Beauty,501.06,1561.83,Medium,Summer,Wednesday,6,282,296.37,1228.14,-1060.77,0.32,1002.12,6.22,7.35
P5755,Toys,1482.96,1613.23,Medium,Autumn,Tuesday,458,268,1091.86,179123.8,-130.27,0.92,2965.92,7.3,7.39
P5756,Electronics,643.92,1316.58,Low,Monsoon,Friday,379,787,415.97,86393.05,-672.66,0.49,643.92,6.47,7.18
P5757,Home Appliances,393.28,962.11,High,Monsoon,Friday,42,200,301.02,3874.92,-568.83,0.41,1179.84,5.98,6.87
P5758,Clothing,1583.73,1172.71,Medium,Summer,Thursday,58,584,841.68,43038.9,411.02,1.35,3167.46,7.37,7.07
P5759,Beauty,659.46,800.78,Low,Monsoon,Monday,427,866,495.61,69963.95,-141.32,0.82,659.46,6.49,6.69
P5760,Books,1833.16,296.78,Medium,Festival,Thursday,10,455,1059.83,7733.3,1536.38,6.18,3666.32,7.51,5.7
P5761,Electronics,1689.23,801.96,High,Summer,Friday,89,862,1284.77,35996.94,887.27,2.11,5067.69,7.43,6.69
P5762,Toys,1702.9,1084.15,Low,Winter,Monday,334,511,888.16,272123.16,618.75,1.57,1702.9,7.44,6.99
P5763,Beauty,1554.56,1217.73,Medium,Summer,Sunday,111,625,1041.55,56944.11,336.83,1.28,3109.12,7.35,7.11
P5764,Clothing,1767.72,1874.81,Medium,Summer,Saturday,39,402,1164.65,23519.73,-107.09,0.94,3535.44,7.48,7.54
P5765,Toys,1621.21,1565.8,Low,Monsoon,Wednesday,397,417,934.95,272445.22,55.41,1.04,1621.21,7.39,7.36
P5766,Books,1224.9,346.39,Low,Spring,Friday,459,809,807.69,191499.39,878.51,3.54,1224.9,7.11,5.85
P5767,Books,626.85,389.66,Low,Festival,Saturday,167,780,463.98,27199.29,237.19,1.61,626.85,6.44,5.97
P5768,Clothing,1782.01,245.96,Low,Monsoon,Thursday,11,682,1054.8,7999.31,1536.05,7.25,1782.01,7.49,5.51
P5769,Electronics,1689.18,1489.45,Low,Festival,Saturday,110,692,1028.64,72659.4,199.73,1.13,1689.18,7.43,7.31
P5770,Clothing,972.11,1426.94,Medium,Winter,Thursday,497,118,752.82,108987.13,-454.83,0.68,1944.22,6.88,7.26
P5771,Sports,126.2,1973.41,Low,Autumn,Friday,16,661,95.69,488.16,-1847.21,0.06,126.2,4.85,7.59
P5772,Books,1295.16,1067.95,Low,Spring,Tuesday,33,614,795.21,16498.35,227.21,1.21,1295.16,7.17,6.97
P5773,Beauty,148.66,1661.51,High,Winter,Sunday,233,990,75.67,17006.67,-1512.85,0.09,445.98,5.01,7.42
P5774,Sports,1856.25,1174.06,Medium,Winter,Sunday,489,112,1264.53,289351.08,682.19,1.58,3712.5,7.53,7.07
P5775,Home Appliances,1925.18,1754.47,High,Festival,Wednesday,188,235,1171.29,141731.32,170.71,1.1,5775.54,7.56,7.47
P5776,Toys,419.51,1455.99,Medium,Spring,Sunday,224,362,210.79,46753.28,-1036.48,0.29,839.02,6.04,7.28
P5777,Sports,1368.96,1303.62,Medium,Festival,Saturday,59,169,1007.94,21300.18,65.34,1.05,2737.92,7.22,7.17
P5778,Toys,229.92,1151.99,Medium,Autumn,Sunday,458,413,135.6,43198.56,-922.07,0.2,459.84,5.44,7.05
P5779,Clothing,1472.56,1459.79,Low,Festival,Saturday,51,716,1106.19,18684.87,12.77,1.01,1472.56,7.3,7.29
